reach_time,algo_time,percentage
73.3214,22561.9906,0.0032
73.3214,22562.6557,0.0032
73.3214,22579.0573,0.0032
73.3214,22592.3997,0.0032
73.3215,22606.4899,0.0032
73.3215,22621.6788,0.0032
73.3215,22635.4712,0.0032
73.3215,22664.6203,0.0032
73.3215,22665.2763,0.0032
73.3215,22691.6501,0.0032
73.3216,22705.0959,0.0032
73.3216,22719.9532,0.0032
73.3216,22720.6113,0.0032
73.3216,22747.8962,0.0032
73.3216,22760.7837,0.0032
73.3217,22774.7863,0.0032
73.3217,22775.4440,0.0032
73.3217,22790.4723,0.0032
73.3217,22805.0744,0.0032
73.3217,22805.7308,0.0032
73.3218,22818.4379,0.0032
73.3218,22832.1815,0.0032
73.3218,22844.7166,0.0032
73.3218,22845.3658,0.0032
73.3218,22861.9933,0.0032
73.3219,22875.7971,0.0032
73.3219,22888.4567,0.0032
73.3219,22903.4283,0.0032
73.3219,22904.6322,0.0032
73.3219,22934.4640,0.0032
73.3220,22949.6852,0.0032
73.3220,22962.4227,0.0032
73.3220,22963.1131,0.0032
73.3220,22964.4311,0.0032
73.3220,22991.2393,0.0032
73.3220,22991.9064,0.0032
73.3221,23008.1474,0.0032
73.3221,23008.8167,0.0032
73.3221,23009.4888,0.0032
73.3221,23037.2699,0.0032
73.3221,23051.9265,0.0032
73.3222,23052.5972,0.0032
73.3222,23066.9813,0.0032
73.3222,23081.9331,0.0032
73.3222,23096.4202,0.0032
73.3222,23108.8484,0.0032
73.3223,23109.5037,0.0032
73.3223,23122.0222,0.0032
73.3223,23123.3796,0.0032
73.3223,23124.0499,0.0032
73.3223,23152.7673,0.0032
73.3224,23153.4252,0.0032
73.3224,23167.0373,0.0032
73.3224,23179.8158,0.0032
73.3224,23180.5000,0.0032
73.3224,23193.7853,0.0032
73.3224,23208.2873,0.0032
73.3225,23224.8306,0.0032
73.3225,23237.6487,0.0032
73.3225,23238.9967,0.0032
73.3225,23252.3291,0.0032
73.3225,23253.5665,0.0032
73.3226,23282.5821,0.0031
73.3226,23297.3209,0.0031
73.3226,23298.0039,0.0031
73.3226,23298.6859,0.0031
73.3226,23325.8074,0.0031
73.3227,23326.4801,0.0031
73.3227,23327.1542,0.0031
73.3227,23327.7222,0.0031
73.3227,23356.1395,0.0031
73.3227,23371.1335,0.0031
73.3228,23371.8014,0.0031
73.3228,23386.3154,0.0031
73.3228,23399.6731,0.0031
73.3228,23414.7025,0.0031
73.3228,23427.7607,0.0031
73.3229,23457.8628,0.0031
73.3229,23458.5284,0.0031
73.3229,23471.4852,0.0031
73.3229,23485.0271,0.0031
73.3229,23515.3343,0.0031
73.3229,23515.9982,0.0031
73.3230,23530.5092,0.0031
73.3230,23531.1769,0.0031
73.3230,23544.2351,0.0031
73.3230,23544.9055,0.0031
73.3230,23545.5733,0.0031
73.3231,23558.7448,0.0031
73.3231,23574.6068,0.0031
73.3231,23590.2808,0.0031
73.3231,23590.9439,0.0031
73.3231,23603.1704,0.0031
73.3232,23603.8344,0.0031
73.3232,23632.0648,0.0031
73.3232,23660.9858,0.0031
73.3232,23661.6488,0.0031
73.3232,23687.5420,0.0031
73.3232,23688.2046,0.0031
73.3233,23714.7819,0.0031
73.3233,23731.0203,0.0031
73.3233,23745.0530,0.0031
73.3233,23745.7248,0.0031
73.3233,23758.6819,0.0031
73.3234,23786.1630,0.0031
73.3234,23801.4753,0.0031
73.3234,23802.1652,0.0031
73.3234,23815.9729,0.0031
73.3234,23816.6377,0.0031
73.3235,23829.9953,0.0031
73.3235,23857.2488,0.0031
73.3235,23888.0544,0.0031
73.3235,23901.2714,0.0031
73.3235,23901.9337,0.0031
73.3235,23915.3181,0.0031
73.3236,23930.0771,0.0031
73.3236,23930.7512,0.0031
73.3236,23946.1062,0.0031
73.3236,23946.7703,0.0031
73.3236,23960.8545,0.0031
73.3237,23974.1666,0.0031
73.3237,24000.9832,0.0031
73.3237,24001.6479,0.0031
73.3237,24030.4393,0.0031
73.3237,24056.8599,0.0030
73.3237,24057.5313,0.0030
73.3238,24088.5131,0.0030
73.3238,24089.0708,0.0030
73.3238,24116.0319,0.0030
73.3238,24130.7194,0.0030
73.3238,24144.8246,0.0030
73.3239,24160.8080,0.0030
73.3239,24162.2282,0.0030
73.3239,24162.9035,0.0030
73.3239,24177.6259,0.0030
73.3239,24204.6186,0.0030
73.3240,24205.2973,0.0030
73.3240,24234.8439,0.0030
73.3240,24235.5181,0.0030
73.3240,24249.0812,0.0030
73.3240,24263.2329,0.0030
73.3241,24275.9938,0.0030
73.3241,24289.8904,0.0030
73.3241,24290.5882,0.0030
73.3241,24321.3980,0.0030
73.3241,24323.4157,0.0030
73.3241,24336.5413,0.0030
73.3242,24337.8815,0.0030
73.3242,24351.7647,0.0030
73.3242,24352.4346,0.0030
73.3242,24365.8372,0.0030
73.3242,24366.5198,0.0030
73.3243,24383.3169,0.0030
73.3243,24383.9839,0.0030
73.3243,24397.3160,0.0030
73.3243,24411.7955,0.0030
73.3243,24426.4688,0.0030
73.3244,24440.8643,0.0030
73.3244,24456.6839,0.0030
73.3244,24469.4207,0.0030
73.3244,24484.0283,0.0030
73.3244,24484.6964,0.0030
73.3245,24511.0175,0.0030
73.3245,24511.6898,0.0030
73.3245,24528.2596,0.0030
73.3245,24541.3664,0.0030
73.3245,24567.5343,0.0030
73.3245,24568.2068,0.0030
73.3246,24568.8964,0.0030
73.3246,24598.0495,0.0030
73.3246,24613.8540,0.0030
73.3246,24626.8905,0.0030
73.3246,24627.5829,0.0030
73.3247,24640.7318,0.0030
73.3247,24670.6950,0.0030
73.3247,24672.0167,0.0030
73.3247,24686.0173,0.0030
73.3247,24699.1485,0.0030
73.3248,24699.8170,0.0030
73.3248,24700.4813,0.0030
73.3248,24728.9340,0.0030
73.3248,24729.6102,0.0030
73.3248,24745.2019,0.0030
73.3249,24747.1941,0.0030
73.3249,24760.9890,0.0030
73.3249,24788.3762,0.0030
73.3249,24801.2534,0.0030
73.3249,24801.9498,0.0030
73.3249,24803.2812,0.0030
73.3250,24818.5072,0.0030
73.3250,24832.8682,0.0030
73.3250,24845.4720,0.0030
73.3250,24846.1389,0.0030
73.3250,24846.8068,0.0030
73.3251,24875.6443,0.0029
73.3251,24876.3083,0.0029
73.3251,24893.5561,0.0029
73.3251,24907.7222,0.0029
73.3251,24908.3878,0.0029
73.3252,24946.8664,0.0029
73.3252,24975.7860,0.0029
73.3252,24976.4500,0.0029
73.3252,24988.7006,0.0029
73.3252,25003.1583,0.0029
73.3253,25032.3291,0.0029
73.3253,25033.6535,0.0029
73.3253,25034.2139,0.0029
73.3253,25047.4520,0.0029
73.3253,25048.1230,0.0029
73.3254,25048.6793,0.0029
73.3254,25049.3468,0.0029
73.3254,25061.9777,0.0029
73.3254,25062.6718,0.0029
73.3254,25064.0092,0.0029
73.3254,25091.9035,0.0029
73.3255,25109.5067,0.0029
73.3255,25123.2352,0.0029
73.3255,25123.9066,0.0029
73.3255,25150.8117,0.0029
73.3255,25151.4871,0.0029
73.3256,25180.2008,0.0029
73.3256,25193.5850,0.0029
73.3256,25194.2622,0.0029
73.3256,25219.8358,0.0029
73.3256,25234.3168,0.0029
73.3257,25264.5640,0.0029
73.3257,25265.9202,0.0029
73.3257,25279.3401,0.0029
73.3257,25292.4031,0.0029
73.3257,25306.1798,0.0029
73.3257,25306.8642,0.0029
73.3258,25307.5349,0.0029
73.3258,25350.2003,0.0029
73.3258,25364.0124,0.0029
73.3258,25393.5108,0.0029
73.3258,25394.8487,0.0029
73.3259,25408.5820,0.0029
73.3259,25422.0228,0.0029
73.3259,25422.7139,0.0029
73.3259,25437.4331,0.0029
73.3259,25465.5458,0.0029
73.3260,25493.1866,0.0029
73.3260,25508.2949,0.0029
73.3260,25521.7920,0.0029
73.3260,25522.4623,0.0029
73.3260,25551.0628,0.0029
73.3261,25552.3995,0.0029
73.3261,25565.5996,0.0029
73.3261,25593.2654,0.0029
73.3261,25593.9314,0.0029
73.3261,25609.0025,0.0029
73.3262,25622.3784,0.0029
73.3262,25623.0444,0.0029
73.3262,25636.2798,0.0029
73.3262,25662.9851,0.0029
73.3262,25677.9550,0.0029
73.3262,25679.2905,0.0029
73.3263,25679.9631,0.0029
73.3263,25692.7956,0.0029
73.3263,25706.8918,0.0029
73.3263,25719.2688,0.0029
73.3263,25719.9316,0.0029
73.3264,25749.1449,0.0028
73.3264,25751.0168,0.0028
73.3264,25764.6113,0.0028
73.3264,25765.1662,0.0028
73.3264,25765.8263,0.0028
73.3265,25778.9611,0.0028
73.3265,25793.2289,0.0028
73.3265,25808.9225,0.0028
74.7031,25810.9647,0.0029
74.7031,25858.4470,0.0029
74.7031,25859.5514,0.0029
74.7031,25872.6342,0.0029
74.7032,25873.7386,0.0029
74.7032,25889.3579,0.0029
74.7032,25889.9172,0.0029
74.7032,25891.0252,0.0029
74.7032,25891.5924,0.0029
74.7033,25892.1527,0.0029
74.7033,25908.5540,0.0029
74.7033,25923.2115,0.0029
74.7033,25925.9744,0.0029
74.7033,25938.7812,0.0029
74.7034,25939.8906,0.0029
74.7034,25940.4497,0.0029
74.7034,25955.8862,0.0029
74.7034,25957.0061,0.0029
74.7034,25957.5710,0.0029
74.7035,25958.1316,0.0029
74.7035,25971.9740,0.0029
74.7035,25972.5310,0.0029
74.7035,25973.0889,0.0029
74.7035,25974.2122,0.0029
74.7036,25989.1308,0.0029
74.7036,25989.8175,0.0029
74.7036,26003.7101,0.0029
74.7036,26004.3994,0.0029
74.7036,26018.3854,0.0029
74.7037,26030.9979,0.0029
74.7037,26032.2368,0.0029
74.7037,26044.4639,0.0029
74.7037,26046.5017,0.0029
74.7037,26062.1304,0.0029
74.7038,26062.8266,0.0029
74.7038,26077.2814,0.0029
74.7038,26103.3600,0.0029
74.7038,26103.9287,0.0029
74.7038,26104.6254,0.0029
74.7039,26118.4721,0.0029
74.7039,26119.7240,0.0029
74.7039,26120.2938,0.0029
74.7039,26136.2467,0.0029
74.7039,26151.7723,0.0029
74.7040,26152.8940,0.0029
74.7040,26154.0159,0.0029
74.7040,26168.4817,0.0029
74.7040,26182.8411,0.0029
74.7040,26183.9645,0.0029
74.7041,26185.0783,0.0029
74.7041,26199.0452,0.0029
74.7041,26199.6102,0.0029
74.7041,26214.9809,0.0028
74.7042,26215.5494,0.0028
74.7042,26229.1102,0.0028
74.7042,26229.6816,0.0028
74.7042,26230.2455,0.0028
74.7042,26245.8273,0.0028
74.7043,26258.5554,0.0028
74.7043,26271.3085,0.0028
74.7043,26272.0020,0.0028
74.7043,26272.5696,0.0028
74.7043,26287.7959,0.0028
74.7044,26288.4896,0.0028
74.7044,26289.0528,0.0028
74.7044,26289.6249,0.0028
74.7044,26290.1876,0.0028
74.7044,26303.3119,0.0028
74.7045,26316.6900,0.0028
74.7045,26333.1036,0.0028
74.7045,26333.6730,0.0028
74.7045,26346.9654,0.0028
74.7045,26347.5309,0.0028
74.7046,26348.1062,0.0028
74.7046,26364.0612,0.0028
74.7046,26364.6301,0.0028
74.7046,26377.7564,0.0028
74.7047,26405.6038,0.0028
74.7047,26406.1739,0.0028
74.7047,26420.6129,0.0028
74.7047,26436.2767,0.0028
74.7047,26449.2868,0.0028
74.7048,26463.8408,0.0028
74.7048,26464.4104,0.0028
74.7048,26478.1227,0.0028
74.7048,26478.6917,0.0028
74.7048,26479.3764,0.0028
74.7049,26492.9101,0.0028
74.7049,26523.0495,0.0028
74.7049,26523.7335,0.0028
74.7049,26536.1829,0.0028
74.7049,26549.2227,0.0028
74.7050,26562.5775,0.0028
74.7050,26563.8341,0.0028
74.7050,26579.7250,0.0028
74.7050,26580.8398,0.0028
74.7051,26608.4692,0.0028
74.7051,26609.7467,0.0028
74.7051,26610.3154,0.0028
74.7051,26623.3810,0.0028
74.7051,26637.9860,0.0028
74.7052,26638.5607,0.0028
74.7052,26639.1218,0.0028
74.7052,26654.0230,0.0028
74.7052,26668.1879,0.0028
74.7052,26683.2307,0.0028
74.7053,26696.2544,0.0028
74.7053,26696.8300,0.0028
74.7053,26727.1823,0.0028
74.7053,26727.7594,0.0028
77.4515,26731.0786,0.0029
77.4515,26758.4941,0.0029
77.4516,26774.1489,0.0029
77.4516,26789.3373,0.0029
77.4516,26789.8901,0.0029
77.4516,26806.2585,0.0029
77.4516,26807.4920,0.0029
77.4517,26808.5945,0.0029
77.4517,26823.2450,0.0029
77.4517,26838.6732,0.0029
77.4517,26839.2302,0.0029
77.4517,26839.7859,0.0029
77.4518,26840.3487,0.0029
77.4518,26868.2579,0.0029
77.4518,26869.4892,0.0029
77.4518,26886.1851,0.0029
77.4519,26887.2890,0.0029
77.4519,26889.4893,0.0029
77.4519,26902.6342,0.0029
77.4519,26903.1910,0.0029
77.4519,26903.7443,0.0029
77.4520,26919.1204,0.0029
77.4520,26919.6766,0.0029
77.4520,26920.7771,0.0029
77.4520,26921.3451,0.0029
77.4520,26934.7332,0.0029
77.4521,26937.4902,0.0029
77.4521,26967.5811,0.0029
77.4521,26968.1496,0.0029
77.4521,26981.3801,0.0029
77.4521,26982.6250,0.0029
77.4522,27026.0872,0.0029
77.4522,27026.7719,0.0029
77.4522,27042.3643,0.0029
77.4522,27042.9328,0.0029
77.4522,27056.1005,0.0029
77.4523,27069.9911,0.0029
77.4523,27083.5101,0.0029
77.4523,27084.7642,0.0029
77.4523,27098.0221,0.0029
77.4523,27098.5933,0.0029
77.4524,27114.3648,0.0029
77.4524,27128.3291,0.0029
77.4524,27141.9373,0.0029
77.4524,27143.0754,0.0029
77.4524,27157.0352,0.0029
77.4525,27170.5853,0.0029
77.4525,27188.2598,0.0028
77.4525,27202.2867,0.0028
77.4525,27202.8575,0.0028
77.4525,27230.6983,0.0028
77.4526,27231.2707,0.0028
77.4526,27245.0660,0.0028
77.4526,27260.6113,0.0028
77.4526,27261.1806,0.0028
77.4526,27261.7513,0.0028
77.4527,27262.8529,0.0028
77.4527,27278.6252,0.0028
77.4527,27279.1895,0.0028
77.4527,27294.5881,0.0028
77.4528,27295.1644,0.0028
77.4528,27312.1028,0.0028
77.4528,27312.6585,0.0028
77.4528,27326.8682,0.0028
77.4529,27327.4416,0.0028
77.4529,27344.3910,0.0028
77.4529,27371.9187,0.0028
77.4529,27373.1613,0.0028
77.4529,27386.7653,0.0028
77.4529,27399.9723,0.0028
77.4530,27400.5550,0.0028
77.4530,27401.2319,0.0028
77.4530,27430.1948,0.0028
77.4530,27430.7754,0.0028
77.4530,27458.4053,0.0028
77.4531,27459.6557,0.0028
77.4531,27473.6013,0.0028
77.4531,27488.9941,0.0028
77.4531,27490.1477,0.0028
77.4531,27503.8588,0.0028
77.4532,27520.0197,0.0028
77.4532,27520.5954,0.0028
77.4532,27521.1646,0.0028
77.4532,27522.8269,0.0028
77.4533,27539.1017,0.0028
77.4533,27539.6749,0.0028
77.4533,27540.2440,0.0028
77.4533,27553.8620,0.0028
77.4533,27554.4423,0.0028
77.4534,27555.0180,0.0028
77.4534,27586.1531,0.0028
77.4534,27586.7300,0.0028
77.4534,27587.3031,0.0028
77.4534,27587.8753,0.0028
77.4535,27588.4259,0.0028
77.4535,27602.0439,0.0028
77.4535,27602.6206,0.0028
77.4535,27603.7561,0.0028
77.4535,27604.3275,0.0028
77.4536,27617.9386,0.0028
77.4536,27618.5122,0.0028
77.4536,27619.0673,0.0028
77.4536,27633.6358,0.0028
77.4537,27634.2149,0.0028
77.4537,27649.8512,0.0028
77.4537,27664.1553,0.0028
77.4537,27664.7330,0.0028
77.4537,27678.0646,0.0028
77.4538,27679.2978,0.0028
77.4538,27692.5153,0.0028
77.4538,27707.6516,0.0028
77.4538,27722.7237,0.0028
77.4538,27723.8688,0.0028
77.4539,27737.0428,0.0028
77.4539,27737.7148,0.0028
77.4539,27738.2908,0.0028
77.4539,27764.5239,0.0028
77.4539,27765.1052,0.0028
77.4540,27778.4034,0.0028
77.4540,27793.6564,0.0028
77.4540,27794.2365,0.0028
77.4540,27794.9002,0.0028
77.4540,27822.7861,0.0028
77.4541,27837.2470,0.0028
77.4541,27868.2222,0.0028
77.4541,27868.7999,0.0028
77.4541,27869.3544,0.0028
77.4541,27897.0243,0.0028
77.4542,27897.6075,0.0028
77.4542,27898.1838,0.0028
77.4542,27898.7362,0.0028
77.4542,27914.5440,0.0028
77.4543,27928.5450,0.0028
77.4543,27945.3898,0.0028
77.4543,27959.3605,0.0028
77.4543,27972.6205,0.0028
77.4543,27987.4450,0.0028
77.4544,27988.0375,0.0028
77.4544,28003.2121,0.0028
77.4544,28019.3107,0.0028
77.4544,28019.9028,0.0028
77.4544,28020.4815,0.0028
77.4545,28036.8078,0.0028
77.4545,28037.3745,0.0028
77.4545,28051.0015,0.0028
77.4545,28052.1854,0.0028
77.4546,28066.1449,0.0028
77.4546,28066.7370,0.0028
77.4546,28067.3003,0.0028
77.4546,28082.8623,0.0028
77.4546,28083.4587,0.0028
77.4547,28099.4156,0.0028
77.4547,28100.0120,0.0028
77.4547,28100.6046,0.0028
77.4547,28101.1840,0.0028
77.4547,28128.5877,0.0028
77.4548,28129.7579,0.0028
77.4548,28143.1577,0.0028
77.4548,28144.3035,0.0028
77.4548,28145.4714,0.0028
77.4549,28176.2444,0.0027
77.4549,28190.5461,0.0027
77.4549,28191.1413,0.0027
77.4549,28204.8045,0.0027
77.4549,28218.4985,0.0027
77.4550,28219.7557,0.0027
77.4550,28220.3473,0.0027
77.4550,28233.1099,0.0027
77.4550,28235.0385,0.0027
77.4550,28264.7668,0.0027
77.4551,28265.4327,0.0027
77.4551,28266.0238,0.0027
77.4551,28279.8087,0.0027
77.4551,28294.9042,0.0027
77.4551,28308.9820,0.0027
77.4552,28325.0336,0.0027
77.4552,28325.6264,0.0027
77.4552,28326.1804,0.0027
77.4552,28326.7360,0.0027
77.4553,28342.9059,0.0027
77.4553,28343.4798,0.0027
77.4553,28357.2301,0.0027
77.4553,28358.4182,0.0027
77.4553,28373.8815,0.0027
77.4554,28374.4761,0.0027
77.4554,28375.6160,0.0027
77.4554,28376.7194,0.0027
77.4554,28392.0384,0.0027
77.4555,28392.5936,0.0027
77.4555,28393.1657,0.0027
77.4555,28409.1270,0.0027
77.4555,28449.1938,0.0027
77.4555,28449.7907,0.0027
77.4556,28450.4508,0.0027
77.4556,28480.8995,0.0027
77.4556,28494.5577,0.0027
77.4556,28495.8179,0.0027
77.4556,28524.1997,0.0027
77.4557,28537.7123,0.0027
77.4557,28538.3056,0.0027
77.4557,28555.5132,0.0027
77.4557,28569.0749,0.0027
77.4557,28569.6747,0.0027
77.4558,28570.3458,0.0027
77.4558,28584.3284,0.0027
77.4558,28598.0055,0.0027
77.4558,28612.8507,0.0027
77.4558,28629.2436,0.0027
77.4559,28629.9023,0.0027
77.4559,28631.1034,0.0027
77.4559,28645.1979,0.0027
77.4559,28658.9223,0.0027
77.4559,28672.5347,0.0027
77.4559,28673.1398,0.0027
77.4560,28686.8629,0.0027
77.4560,28687.4804,0.0027
77.4560,28703.7440,0.0027
77.4560,28704.8967,0.0027
77.4560,28705.4792,0.0027
77.4561,28720.6968,0.0027
77.4561,28721.2729,0.0027
77.4561,28735.9150,0.0027
77.4561,28736.5240,0.0027
77.4562,28737.0808,0.0027
77.4562,28752.9263,0.0027
77.4562,28766.8855,0.0027
77.4562,28767.4897,0.0027
77.4562,28768.6969,0.0027
77.4563,28786.3291,0.0027
77.4563,28786.9391,0.0027
77.4563,28800.4003,0.0027
77.4563,28801.0120,0.0027
77.4563,28801.6744,0.0027
77.4564,28829.9086,0.0027
77.4564,28830.5231,0.0027
77.4564,28843.9247,0.0027
77.4564,28860.7780,0.0027
77.4565,28875.4338,0.0027
77.4565,28876.6996,0.0027
77.4565,28890.0622,0.0027
77.4565,28905.4240,0.0027
77.4565,28918.9840,0.0027
77.4565,28936.0655,0.0027
77.4566,28936.7302,0.0027
77.4566,28949.9435,0.0027
77.4566,28951.1636,0.0027
77.4566,28965.8172,0.0027
77.4566,28966.4338,0.0027
77.4567,28980.2019,0.0027
77.4567,29011.8733,0.0027
77.4567,29026.1030,0.0027
77.4567,29040.2589,0.0027
77.4567,29053.8651,0.0027
77.4568,29085.4898,0.0027
77.4568,29086.1085,0.0027
77.4568,29086.7327,0.0027
77.4568,29087.3130,0.0027
77.4568,29087.8753,0.0027
77.4569,29102.5123,0.0027
77.4569,29103.1337,0.0027
77.4569,29116.9696,0.0027
77.4569,29118.2022,0.0027
77.4570,29145.7427,0.0027
77.4570,29147.5862,0.0027
77.4570,29163.9573,0.0027
77.4570,29178.1329,0.0027
77.4570,29179.3769,0.0027
77.4571,29193.1330,0.0027
77.4571,29208.0002,0.0027
77.4571,29208.6271,0.0027
77.4571,29209.2864,0.0027
77.4571,29239.1875,0.0026
77.4572,29239.8130,0.0026
77.4572,29240.9370,0.0026
77.4572,29242.1159,0.0026
77.4572,29256.8481,0.0026
77.4572,29258.0010,0.0026
77.4573,29271.6027,0.0026
77.4573,29272.7904,0.0026
77.4573,29287.7918,0.0026
77.4573,29288.3501,0.0026
77.4574,29290.1539,0.0026
77.4574,29304.0682,0.0026
77.4574,29305.3075,0.0026
77.4574,29305.8858,0.0026
77.4574,29335.4537,0.0026
77.4575,29348.5722,0.0026
77.4575,29363.2855,0.0026
77.4575,29376.9143,0.0026
77.4575,29377.5416,0.0026
77.4575,29378.1614,0.0026
77.4576,29378.8204,0.0026
77.4576,29395.1625,0.0026
77.4576,29395.7337,0.0026
77.4576,29396.2881,0.0026
77.4577,29410.3991,0.0026
77.4577,29412.1967,0.0026
77.4577,29426.0893,0.0026
77.4577,29426.7144,0.0026
77.4577,29427.3352,0.0026
77.4578,29428.4621,0.0026
77.4578,29443.3523,0.0026
77.4578,29443.9214,0.0026
77.4578,29460.5516,0.0026
77.4578,29461.1742,0.0026
77.4579,29461.7256,0.0026
77.4579,29462.2847,0.0026
77.4579,29462.9154,0.0026
77.4579,29479.6520,0.0026
77.4580,29480.7609,0.0026
77.4580,29495.3614,0.0026
77.4580,29495.9876,0.0026
77.4580,29496.5570,0.0026
77.4580,29498.3306,0.0026
77.4581,29514.2784,0.0026
77.4581,29514.9042,0.0026
77.4581,29528.3954,0.0026
77.4581,29529.0205,0.0026
77.4581,29529.5763,0.0026
77.4582,29531.3666,0.0026
77.4582,29546.3228,0.0026
77.4582,29547.4370,0.0026
77.4582,29549.7697,0.0026
77.4583,29565.7285,0.0026
77.4583,29566.3474,0.0026
77.4583,29580.1464,0.0026
77.4583,29580.7657,0.0026
77.4583,29581.3368,0.0026
77.4584,29581.9662,0.0026
77.4584,29610.2342,0.0026
77.4584,29624.6648,0.0026
77.4584,29625.2376,0.0026
77.4585,29640.9892,0.0026
77.4585,29641.6133,0.0026
77.4585,29642.2674,0.0026
77.4585,29655.3349,0.0026
77.4585,29655.9631,0.0026
77.4586,29656.6218,0.0026
77.4586,29685.9085,0.0026
77.4586,29717.0502,0.0026
77.4586,29717.6767,0.0026
77.4586,29718.3023,0.0026
77.4586,29747.0300,0.0026
77.4587,29760.7025,0.0026
77.4587,29790.7556,0.0026
77.4587,29791.3830,0.0026
77.4587,29804.6869,0.0026
77.4587,29805.3186,0.0026
77.4588,29818.7130,0.0026
77.4588,29819.9880,0.0026
77.4588,29847.6997,0.0026
77.4588,29848.3602,0.0026
77.4588,29877.9499,0.0026
77.4589,29878.5813,0.0026
77.4589,29894.0118,0.0026
77.4589,29907.1625,0.0026
77.4589,29921.1231,0.0026
77.4589,29937.5689,0.0026
77.4590,29965.7439,0.0026
77.4590,29981.2199,0.0026
77.4590,29994.5673,0.0026
77.4590,29995.2554,0.0026
77.4590,29995.8928,0.0026
77.4591,29997.1815,0.0026
77.4591,30014.5100,0.0026
77.4591,30027.9832,0.0026
77.4591,30028.6313,0.0026
77.4591,30029.3022,0.0026
77.4592,30042.9803,0.0026
77.4592,30072.9262,0.0026
77.4592,30088.6834,0.0026
77.4592,30089.3345,0.0026
77.4592,30117.0071,0.0026
77.4593,30117.6570,0.0026
77.4593,30131.3685,0.0026
77.4593,30132.0130,0.0026
77.4593,30132.6574,0.0026
77.4593,30147.0912,0.0026
77.4594,30163.0990,0.0026
77.4594,30164.4113,0.0026
77.4594,30191.4161,0.0026
77.4594,30192.0668,0.0026
77.4594,30205.8372,0.0026
77.4595,30207.1448,0.0026
77.4595,30221.4935,0.0026
77.4595,30222.1679,0.0026
77.4595,30237.7882,0.0026
77.4596,30239.1021,0.0026
77.4596,30253.6370,0.0026
77.4596,30267.3568,0.0026
77.4596,30281.2661,0.0026
77.4596,30296.8473,0.0026
77.4597,30297.5156,0.0026
77.4597,30328.2225,0.0026
77.4597,30328.8677,0.0026
77.4597,30329.5363,0.0026
77.4597,30344.3072,0.0026
77.4597,30344.9757,0.0026
77.4598,30359.0717,0.0026
77.4598,30391.2068,0.0025
77.4598,30391.8582,0.0025
77.4598,30405.4877,0.0025
77.4599,30406.1559,0.0025
77.4599,30433.9948,0.0025
77.4599,30434.6463,0.0025
77.4599,30435.3189,0.0025
77.4599,30448.3897,0.0025
77.4600,30449.0646,0.0025
77.4600,30450.3746,0.0025
77.4600,30451.0295,0.0025
77.4600,30481.5816,0.0025
77.4600,30482.2333,0.0025
77.4601,30482.8792,0.0025
77.4601,30496.3717,0.0025
77.4601,30509.8371,0.0025
77.4601,30525.3687,0.0025
77.4601,30541.6734,0.0025
77.4602,30542.3443,0.0025
77.4602,30555.4375,0.0025
77.4602,30556.0904,0.0025
77.4602,30569.7135,0.0025
77.4602,30584.6029,0.0025
77.4603,30585.2540,0.0025
77.4603,30585.9060,0.0025
77.4603,30599.0168,0.0025
77.4603,30599.6697,0.0025
77.4603,30600.3467,0.0025
77.4604,30617.2393,0.0025
77.4604,30631.2189,0.0025
77.4604,30644.4808,0.0025
77.4604,30645.1300,0.0025
77.4604,30673.6303,0.0025
77.4605,30674.9360,0.0025
77.4605,30704.2443,0.0025
77.4605,30704.8885,0.0025
77.4605,30706.2062,0.0025
77.4605,30720.5190,0.0025
77.4606,30737.0723,0.0025
77.4606,30750.0378,0.0025
77.4606,30750.6876,0.0025
77.4606,30766.6406,0.0025
77.4606,30780.3498,0.0025
77.4607,30780.9961,0.0025
77.4607,30795.1944,0.0025
77.4607,30808.8522,0.0025
77.4607,30809.5014,0.0025
77.4607,30810.1485,0.0025
77.4608,30839.7847,0.0025
77.4608,30840.4341,0.0025
77.4608,30841.0829,0.0025
77.4608,30855.2051,0.0025
77.4608,30855.7758,0.0025
77.4609,30870.2416,0.0025
77.4609,30883.8523,0.0025
77.4609,30884.5303,0.0025
77.4609,30899.2898,0.0025
77.4609,30900.5720,0.0025
77.4610,30901.2409,0.0025
77.4610,30918.2879,0.0025
77.4610,30931.8555,0.0025
77.4610,30946.5154,0.0025
77.4610,30959.4872,0.0025
77.4611,30960.1356,0.0025
77.4611,30973.9080,0.0025
77.4611,30991.6649,0.0025
77.4611,31019.3888,0.0025
77.4611,31046.1351,0.0025
77.4612,31064.4685,0.0025
77.4612,31065.1442,0.0025
77.4612,31092.6458,0.0025
77.4612,31093.3012,0.0025
77.4612,31106.6432,0.0025
77.4612,31107.2984,0.0025
77.4613,31107.9540,0.0025
77.4613,31121.9112,0.0025
77.4613,31122.5697,0.0025
77.4613,31138.6978,0.0025
77.4614,31153.1741,0.0025
77.4614,31166.9746,0.0025
77.4614,31181.3742,0.0025
77.4614,31182.0359,0.0025
77.4614,31213.3093,0.0025
77.4615,31227.1445,0.0025
77.4615,31254.9288,0.0025
77.4615,31285.4990,0.0025
77.4615,31286.1672,0.0025
77.4615,31286.8236,0.0025
77.4616,31314.2758,0.0025
77.4616,31329.3763,0.0025
77.4616,31342.9712,0.0025
77.4616,31359.3505,0.0025
77.4616,31376.0475,0.0025
77.4617,31391.5944,0.0025
77.4617,31404.9476,0.0025
